disposition,ra,dec,st_pmra,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
2,119.489473,-28.122701,-6.686,0.0,1.711,0.029,-0.029,0.0,2459252.696743,0.003187,-0.003187,0,3.3630421,1.65e-05,-1.65e-05,0,2.776,0.199,-0.199,0,20990.0,16.9985,-16.9985,0,20.7277,1.481857536021982,-1.481857536021982,0,509.118,1323.0,13.4704,0.01,-0.01,0,1001.57,19.166,-19.166,0,5982.0,122.0,-122.0,0,4.17,0.1800801672260612,-0.1800801672260612,0,1.42,0.07458443695733533,-0.07458443695733533,0
1,133.755772,-9.1652,0.098,0.0,-6.967,0.065,-0.065,0.0,2459252.368103,0.001748,-0.001748,0,4.4575332,1.7e-05,-1.7e-05,0,5.319,0.201,-0.201,0,2900.0,0.698202,-0.698202,0,12.6057,0.656022,-0.656022,0,1531.89,1742.0,11.5546,0.007,-0.007,0,713.283,19.7345,-19.7345,0,6289.3,74.0,-74.0,0,4.25,2.01,-2.01,0,2.16,0.11,-0.11,0
1,152.043987,-1.217947,-3.966,0.0,-4.523,0.05,-0.05,0.0,2459988.840025,0.001111,-0.001111,0,9.7325799,6.09e-05,-6.09e-05,0,1.6549887,0.1958072,-0.1958072,0,11099.2665877,551.2085,-551.2085,0,14.8778005,1.73638,-1.73638,0,289.3283868,1051.8831808,12.8451,0.007,-0.007,0,810.86,23.328,-23.328,0,6300.4,155.4,-155.4,0,4.26,0.1,-0.1,0,1.3728499,0.0852562,-0.0852562,0
1,130.223468,-19.851233,-2.514,0.0,0.986,0.11,-0.11,0.0,2459277.023695,0.001539,-0.001539,0,1.8592079,6.3e-06,-6.3e-06,0,2.212,0.151,-0.151,0,3150.0,2.26688,-2.26688,0,16.4056,2.18195,-2.18195,0,2679.45,2004.0,12.2146,0.007,-0.007,0,1520.39,191.71,-191.71,0,7257.0,135.8,-135.8,0,3.75,0.14,-0.14,0,2.82,0.37,-0.37,0
2,115.874489,-38.90883,-11.066,0.0,0.834,0.036,-0.036,0.0,2459274.96923,0.002742,-0.002742,0,2.2623261,1.14e-05,-1.14e-05,0,3.048,0.606,-0.606,0,2940.0,5.96474,-5.96474,0,4.86815,0.341372,-0.341372,0,1819.52,1819.0,12.4698,0.006,-0.006,0,343.21,2.1965,-2.1965,0,5786.0,131.1,-131.1,0,4.56,0.07,-0.07,0,0.89,0.04,-0.04,0
1,114.317625,-36.27316,-3.873,0.0,-0.587,0.048,-0.048,0.0,2458540.32689,0.005397,-0.005397,0,0.8855539,0.0001508,-0.0001508,0,1.034,0.356,-0.356,0,1900.0,20.3194,-20.3194,0,5.05228,0.606624,-0.606624,0,1788.08,1811.0,12.4768,0.006,-0.006,0,511.818,8.048,-8.048,0,6446.0,135.2,-135.2,0,4.45,0.09,-0.09,0,1.13,0.05,-0.05,0
1,128.779989,-18.244506,-15.512,0.0,-30.573,2.25,-2.25,0.0,2459962.824938,0.004415,-0.004415,0,2.7678404,1.04e-05,-1.04e-05,0,2.225,0.241,-0.241,0,9160.0,9.23063,-9.23063,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,535.934,1340.0,13.2877,0.006,-0.006,0,617.178,20.01366261459135,-20.01366261459135,0,5908.7,655.1,-655.1,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,113.103262,-38.574805,10.092,0.0,-8.556,0.043,-0.043,0.0,2458541.414379,0.010048,-0.010048,0,0.845657,0.0002605,-0.0002605,0,1.824,0.384,-0.384,0,390.0,1.96129,-1.96129,0,8.90314,1.481857536021982,-1.481857536021982,0,2301.5,1929.0,10.9017,0.006,-0.006,0,601.211,8.7915,-8.7915,0,4969.9,49.4,-49.4,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,4.52,0.07458443695733533,-0.07458443695733533,0
2,121.093981,-34.262222,-2.405,0.0,-4.972,0.047,-0.047,0.0,2459278.794388,0.002111,-0.002111,0,1.680148,5.9e-06,-5.9e-06,0,1.217,0.158,-0.158,0,1420.0,2.83645,-2.83645,0,9.76407,0.62366,-0.62366,0,575.779,1364.0,10.9144,0.006,-0.006,0,527.277,7.173,-7.173,0,5750.5,327.0,-327.0,0,3.81,0.67,-0.67,0,2.35,0.11,-0.11,0
2,337.921615,-21.945702,-3.88,0.0,-5.173,0.064,-0.064,0.0,2458354.57336,0.00139,-0.00139,0,6.73069,0.00072,-0.00072,0,3.503,0.193,-0.193,0,14721.7,7.32169,-7.32169,0,22.1494,0.857494,-0.857494,0,457.721,1288.0,12.0885,0.011,-0.011,0,650.653,17.711,-17.711,0,6048.2,96.2,-96.2,0,4.28,0.1800801672260612,-0.1800801672260612,0,1.66,0.05,-0.05,0
5,146.64134,-8.604797,-2.871,0.0,10.242,2.198,-2.198,0.0,2459278.561159,0.001347,-0.001347,0,5.4033373,1.51e-05,-1.51e-05,0,1.421,0.147,-0.147,0,14900.0,17.4915,-17.4915,0,18.9875,0.739532,-0.739532,0,26.5343,632.0,13.2958,0.006,-0.006,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,4977.7,37.0,-37.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.49,0.02,-0.02,0
1,113.153512,-41.725403,-3.587,0.0,6.854,0.033,-0.033,0.0,2459963.254463,0.005766,-0.005766,0,4.7131119,0.0017496,-0.0017496,0,5.5285456,0.34893,-0.34893,0,10492.6573132,627.85583,-627.85583,0,19.7629326,1.1382807,-1.1382807,0,1722.7646011,1643.1463045,13.5064,0.006,-0.006,0,1249.01,27.83,-27.83,0,6785.0,122.0,-122.0,0,4.05,0.1800801672260612,-0.1800801672260612,0,1.88091,0.07458443695733533,-0.07458443695733533,0
2,121.429562,-42.702359,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2459278.729272,0.003242,-0.003242,0,1.1104301,6e-06,-6e-06,0,1.604,0.324,-0.324,0,4870.0,14.5173,-14.5173,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,13.494,0.276,-0.276,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,111.598673,-40.765592,-8.46,0.0,8.627,0.03,-0.03,0.0,2458538.389463,0.003552,-0.003552,0,5.2059716,0.0006831,-0.0006831,0,2.803,0.275,-0.275,0,9210.0,14.6287,-14.6287,0,11.1254,1.481857536021982,-1.481857536021982,0,280.373,1139.0,13.6224,0.006,-0.006,0,783.101,11.82,-11.82,0,6210.0,122.0,-122.0,0,4.41,0.1800801672260612,-0.1800801672260612,0,1.13,0.07458443695733533,-0.07458443695733533,0
1,109.132322,-44.168203,-7.399,0.0,18.382,0.047,-0.047,0.0,2459966.08383,0.003314,-0.003314,0,7.8373997,4.63e-05,-4.63e-05,0,3.273,0.372,-0.372,0,2880.0,3.44961,-3.44961,0,7.62042,0.448041,-0.448041,0,254.905,1113.0,12.1348,0.006,-0.006,0,646.997,10.6205,-10.6205,0,6715.0,139.4,-139.4,0,4.28,0.09,-0.09,0,1.43,0.06,-0.06,0
1,103.644859,-45.064275,-1.008,0.0,5.24,3.16,-3.16,0.0,2459248.380542,0.001886,-0.001886,0,3.2730247,1.18e-05,-1.18e-05,0,1.551,0.309,-0.309,0,4030.0,7.00175,-7.00175,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,217.442,1069.0,12.683,0.006,-0.006,0,440.82,20.01366261459135,-20.01366261459135,0,5769.7,538.4,-538.4,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,127.140149,-34.630225,-2.941,0.0,3.332,0.042,-0.042,0.0,2459968.456564,0.001775,-0.001775,0,6.4700007,0.0004138,-0.0004138,0,5.6018512,0.127777,-0.127777,0,14835.6486181,329.24084,-329.24084,0,22.0947602,1.0899736,-1.0899736,0,1012.8517686,1438.8191925,12.5443,0.006,-0.006,0,928.163,21.2405,-21.2405,0,6819.0,131.5,-131.5,0,4.11,0.09,-0.09,0,1.7676899,0.0803769,-0.0803769,0
1,122.217093,-28.937824,14.467,0.0,9.65,0.029,-0.029,0.0,2459248.508703,0.002685,-0.002685,0,3.6250244,1.63e-05,-1.63e-05,0,2.209,0.291,-0.291,0,11380.0,18.0147,-18.0147,0,6.80665,0.356151,-0.356151,0,53.0463,751.0,13.3153,0.007,-0.007,0,180.84,0.6385,-0.6385,0,3811.0,157.0,-157.0,0,4.63,0.01,-0.01,0,0.63,0.02,-0.02,0
1,143.540873,-7.433444,39.577,0.0,-59.206,0.052,-0.052,0.0,2459993.668188,0.003101,-0.003101,0,6.2088405,0.0016611,-0.0016611,0,2.7236562,0.2728157,-0.2728157,0,2992.8361072,267.2212,-267.2212,0,3.5693526,0.9358242,-0.9358242,0,51.4155981,682.9571759,12.1945,0.006,-0.006,0,168.34,1.018,-1.018,0,4655.8,119.9,-119.9,0,4.67,0.09,-0.09,0,0.661528,0.0476885,-0.0476885,0
2,120.464794,-24.782618,-7.662,0.0,26.629,2.129,-2.129,0.0,2458540.491991,0.007785,-0.007785,0,2.642447,0.0007137,-0.0007137,0,4.373,0.529,-0.529,0,4700.0,10.9766,-10.9766,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,11564.4,2889.0,13.509,0.006,-0.006,0,2056.31,20.01366261459135,-20.01366261459135,0,8779.8,363.6,-363.6,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,11.747329,-44.369951,2.997,0.0,-4.86,1.061,-1.061,0.0,2459088.695472,0.004894,-0.004894,0,14.8499717,8.02e-05,-8.02e-05,0,5.9888165,0.2017367,-0.2017367,0,53558.5635109,3631.2407,-3631.2407,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,71.4587134,741.5382329,12.6435,0.006,-0.006,0,497.551,20.01366261459135,-20.01366261459135,0,5829.0,242.2,-242.2,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,123.624724,-19.590655,-9.103,0.0,2.9,0.023,-0.023,0.0,2459252.997055,0.000693,-0.000693,0,3.8036198,4.5e-06,-4.5e-06,0,4.141,0.065,-0.065,0,17890.0,1.26587,-1.26587,0,22.1057,1.05506,-1.05506,0,1174.87,1631.0,12.6659,0.007,-0.007,0,913.915,18.299,-18.299,0,6464.0,126.6,-126.6,0,4.14,0.09,-0.09,0,1.61,0.08,-0.08,0
1,150.923685,-10.575236,-23.008,0.0,5.071,0.04,-0.04,0.0,2459275.591697,0.001541,-0.001541,0,3.6689529,1.02e-05,-1.02e-05,0,2.866,0.19,-0.19,0,14780.0,9.39518,-9.39518,0,13.2074,1.481857536021982,-1.481857536021982,0,377.121,1227.0,13.3298,0.009,-0.009,0,647.95,11.222,-11.222,0,5642.0,123.0,-123.0,0,4.38,0.1800801672260612,-0.1800801672260612,0,1.06,0.07458443695733533,-0.07458443695733533,0
2,120.185666,-33.729847,-2.584,0.0,3.925,0.061,-0.061,0.0,2459250.856372,0.005045,-0.005045,0,3.4714171,2.78e-05,-2.78e-05,0,3.006,0.902,-0.902,0,3580.0,16.9301,-16.9301,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,12.6532,0.038,-0.038,0,5066.53,840.31,-840.31,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,120.538954,-41.205439,0.485,0.0,13.478,1.06,-1.06,0.0,2459968.985157,0.001156,-0.001156,0,11.2205176,1.9e-05,-1.9e-05,0,3.7193393,0.0987287,-0.0987287,0,10721.0265817,251.42989,-251.42989,0,17.0919218,0.4004962,-0.4004962,0,268.0187451,1031.9556709,12.0894,0.008,-0.008,0,678.701,20.01366261459135,-20.01366261459135,0,6764.0,699.9,-699.9,0,4.19,1.86,-1.86,0,1.60322,0.07458443695733533,-0.07458443695733533,0
1,138.098314,-33.256815,-4.73,0.0,-4.949,0.031,-0.031,0.0,2459276.822863,0.000962,-0.000962,0,2.5087868,4.2e-06,-4.2e-06,0,2.529,0.114,-0.114,0,15750.0,4.56901,-4.56901,0,12.9918,0.652896,-0.652896,0,922.499,1535.0,12.7435,0.006,-0.006,0,513.6,5.021,-5.021,0,6255.0,135.8,-135.8,0,4.52,0.09,-0.09,0,1.01,0.05,-0.05,0
1,119.870056,-30.006131,-2.532,0.0,-0.758,0.032,-0.032,0.0,2459244.497961,0.002034,-0.002034,0,6.1458884,2.17e-05,-2.17e-05,0,2.808,0.199,-0.199,0,12900.0,10.1535,-10.1535,0,18.4029,1.481857536021982,-1.481857536021982,0,351.407,1206.0,13.0178,0.014,-0.014,0,1203.27,26.995,-26.995,0,7231.0,122.0,-122.0,0,4.24,0.1800801672260612,-0.1800801672260612,0,1.6,0.07458443695733533,-0.07458443695733533,0
1,133.44721,-18.003195,-6.49,0.0,4.988,0.035,-0.035,0.0,2459279.359536,0.001835,-0.001835,0,2.623354,7.9e-06,-7.9e-06,0,2.845,0.327,-0.327,0,8790.0,5.27747,-5.27747,0,16.3338,0.913873,-0.913873,0,1425.08,1711.0,12.8054,0.009,-0.009,0,889.866,22.9975,-22.9975,0,6437.0,132.7,-132.7,0,4.1,0.09,-0.09,0,1.69,0.08,-0.08,0
1,119.508998,-33.996094,-6.494,0.0,9.297,2.849,-2.849,0.0,2459251.753886,0.003643,-0.003643,0,1.3847905,8.1e-06,-8.1e-06,0,2.657,0.424,-0.424,0,4150.0,7.15705,-7.15705,0,11.9783,1.12612,-1.12612,0,2691.16,2006.0,13.0549,0.006,-0.006,0,714.755,20.01366261459135,-20.01366261459135,0,5596.0,232.2,-232.2,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.82,0.15,-0.15,0
1,133.207393,-1.606521,-1.303,0.0,7.184,0.034,-0.034,0.0,2459249.62041,0.002235,-0.002235,0,15.8346011,7.16e-05,-7.16e-05,0,4.676,0.545,-0.545,0,18000.0,228.857,-228.857,0,16.7304,1.481857536021982,-1.481857536021982,0,116.829,915.0,13.3008,0.007,-0.007,0,665.382,14.218,-14.218,0,5713.1,90.6,-90.6,0,4.37,0.1800801672260612,-0.1800801672260612,0,1.09,0.07458443695733533,-0.07458443695733533,0
1,143.731993,-12.25044,-20.452,0.0,-9.708,0.083,-0.083,0.0,2459278.415912,0.004188,-0.004188,0,7.7605254,8.19e-05,-8.19e-05,0,3.639,0.482,-0.482,0,2060.0,3.40967,-3.40967,0,4.92551,0.31777,-0.31777,0,218.205,1070.0,11.7483,0.008,-0.008,0,364.285,5.473,-5.473,0,6070.0,119.1,-119.1,0,4.42,0.08,-0.08,0,1.09,0.05,-0.05,0
1,355.844989,-23.998023,15.483,0.0,-22.345,0.062,-0.062,0.0,2458355.75117,0.00169,-0.00169,0,1.81383,0.00024,-0.00024,0,1.113,0.123,-0.123,0,13170.0,18.8225,-18.8225,0,11.581,1.481857536021982,-1.481857536021982,0,120.54,923.0,13.3302,0.007,-0.007,0,415.551,8.7935,-8.7935,0,4775.0,125.0,-125.0,0,4.38,0.1800801672260612,-0.1800801672260612,0,0.94,0.07458443695733533,-0.07458443695733533,0
1,102.595945,-48.534456,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2459273.339931,0.000727,-0.000727,0,3.9791023,5.2e-06,-5.2e-06,0,4.47,0.142,-0.142,0,4000.0,0.199611,-0.199611,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,11.581,0.02,-0.02,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,117.401918,-34.451103,-4.183,0.0,4.462,0.028,-0.028,0.0,2459242.489293,0.00239,-0.00239,0,7.0628019,2.55e-05,-2.55e-05,0,4.385,0.193,-0.193,0,13490.0,3.54995,-3.54995,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,13.1428,0.013,-0.013,0,1531.6,39.35,-39.35,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,147.482896,-14.733219,-20.505,0.0,1.939,0.053,-0.053,0.0,2459278.640462,0.001504,-0.001504,0,3.1405783,8.6e-06,-8.6e-06,0,1.574,0.372,-0.372,0,8570.0,20.0821,-20.0821,0,11.93,0.90923,-0.90923,0,210.456,1061.0,12.6977,0.007,-0.007,0,565.295,11.2005,-11.2005,0,5636.0,131.1,-131.1,0,4.24,0.08,-0.08,0,1.26,0.07,-0.07,0
1,116.538349,-33.48309,5.867,0.0,-12.77,0.032,-0.032,0.0,2459245.869732,0.002524,-0.002524,0,4.7114264,1.83e-05,-1.83e-05,0,1.502,0.413,-0.413,0,5410.0,1117.91,-1117.91,0,15.6522,5.44226,-5.44226,0,1055.88,1588.0,12.5881,0.007,-0.007,0,726.071,9.721,-9.721,0,8238.0,144.9,-144.9,0,4.41,0.07,-0.07,0,1.47,0.05,-0.05,0
1,117.917125,-36.81567,-12.565,0.0,-6.159,0.048,-0.048,0.0,2459272.510411,0.0039,-0.0039,0,9.7355768,7.5e-05,-7.5e-05,0,5.954,0.515,-0.515,0,2590.0,1.84301,-1.84301,0,9.29033,0.525245,-0.525245,0,405.451,1250.0,11.9685,0.007,-0.007,0,537.355,7.4125,-7.4125,0,5033.0,63.5,-63.5,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.81,0.09,-0.09,0
1,128.20788,-13.064342,-9.274,0.0,-2.493,0.048,-0.048,0.0,2459965.694601,0.003022,-0.003022,0,3.5714448,1.75e-05,-1.75e-05,0,2.356,0.89,-0.89,0,4090.0,56.536,-56.536,0,18.4074,2.38449,-2.38449,0,873.532,1514.0,12.2665,0.007,-0.007,0,1053.27,37.97,-37.97,0,5942.0,123.5,-123.5,0,3.66,0.08,-0.08,0,2.56,0.15,-0.15,0
1,123.261857,-31.320175,-4.009,0.0,2.679,0.056,-0.056,0.0,2459277.156063,0.002196,-0.002196,0,2.3626917,8.2e-06,-8.2e-06,0,2.938,0.167,-0.167,0,7280.0,4.42137,-4.42137,0,14.4588,0.80143,-0.80143,0,4798.12,2318.0,12.6255,0.007,-0.007,0,1184.46,45.115,-45.115,0,8360.0,153.9,-153.9,0,4.33,0.08,-0.08,0,1.62,0.08,-0.08,0
1,150.389098,-16.126786,-13.143,0.0,-24.336,0.054,-0.054,0.0,2459279.352082,0.001004,-0.001004,0,2.7194615,5.2e-06,-5.2e-06,0,2.481,0.093,-0.093,0,18840.0,4.55895,-4.55895,0,12.4906,1.481857536021982,-1.481857536021982,0,422.699,1263.0,13.4736,0.008,-0.008,0,548.679,8.858,-8.858,0,5454.0,122.0,-122.0,0,4.52,0.1800801672260612,-0.1800801672260612,0,0.89,0.07458443695733533,-0.07458443695733533,0
1,123.274547,-23.053372,-0.644,0.0,4.764,1.162,-1.162,0.0,2459963.751971,0.00334,-0.00334,0,7.3039869,0.0015307,-0.0015307,0,5.3650109,0.1660203,-0.1660203,0,7722.2055378,216.15338,-216.15338,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,184.0529207,939.4105386,11.8994,0.006,-0.006,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5308.5,84.8,-84.8,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,123.149611,-32.776684,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2459265.19095,0.001757,-0.001757,0,7.9969538,2.45e-05,-2.45e-05,0,5.4,0.197,-0.197,0,19120.0,4.23032,-4.23032,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,205.724,1055.0,12.935,0.019,-0.019,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5305.8,263.8,-263.8,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,342.170406,-18.520467,19.229,0.0,-3.888,2.149,-2.149,0.0,2458362.57199,0.00281,-0.00281,0,10.45776,0.00388,-0.00388,0,3.148,0.289,-0.289,0,8773.24,12.3668,-12.3668,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,65.5508,792.0,12.8691,0.008,-0.008,0,508.84,20.01366261459135,-20.01366261459135,0,5800.0,200.4,-200.4,0,4.38,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,122.430787,-22.868692,-0.864,0.0,5.231,0.036,-0.036,0.0,2458540.862165,0.008312,-0.008312,0,1.5971426,0.0004152,-0.0004152,0,3.316,0.452,-0.452,0,2150.0,4.4812,-4.4812,0,7.98964,0.593331,-0.593331,0,4957.19,2337.0,12.6746,0.009,-0.009,0,950.218,24.6015,-24.6015,0,6263.0,133.6,-133.6,0,4.03,0.09,-0.09,0,1.77,0.09,-0.09,0
1,122.092607,-30.09545,-4.788,0.0,3.761,0.033,-0.033,0.0,2459963.780552,0.004009,-0.004009,0,2.8389301,2.35e-05,-2.35e-05,0,2.45,0.6,-0.6,0,6210.0,21.3142,-21.3142,0,16.9204,1.481857536021982,-1.481857536021982,0,1669.46,1780.0,13.35,0.007,-0.007,0,1787.36,66.045,-66.045,0,7132.0,123.0,-123.0,0,3.98,0.1800801672260612,-0.1800801672260612,0,2.14,0.07458443695733533,-0.07458443695733533,0
3,140.84562,2.932484,-7.181,0.0,-13.548,0.072,-0.072,0.0,2459964.344071,0.000405,-0.000405,0,3.7788779,8.2e-06,-8.2e-06,0,3.1290228,0.048315,-0.048315,0,17654.0731284,188.22061,-188.22061,0,13.9739571,0.8377756,-0.8377756,0,466.0843733,1185.0478458,12.239,0.008,-0.008,0,397.313,6.956,-6.956,0,5817.7,145.7,-145.7,0,4.43,0.09,-0.09,0,1.02896,0.060309,-0.060309,0
2,122.010942,-31.189361,-2.771,0.0,3.512,0.053,-0.053,0.0,2459248.478713,0.002116,-0.002116,0,2.5313424,1.04e-05,-1.04e-05,0,2.246,0.228,-0.228,0,5830.0,7.49754,-7.49754,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,4500.49,2281.0,12.6067,0.016,-0.016,0,4030.62,526.145,-526.145,0,9598.5,85.9,-85.9,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,128.800451,-27.407594,-5.206,0.0,2.36,0.038,-0.038,0.0,2459279.471354,0.001518,-0.001518,0,0.6691882,2e-06,-2e-06,0,1.347,0.278,-0.278,0,2850.0,7.76507,-7.76507,0,9.96751,0.734671,-0.734671,0,7244.35,2570.0,12.5772,0.006,-0.006,0,994.33,27.6765,-27.6765,0,6623.0,123.1,-123.1,0,4.09,0.09,-0.09,0,1.76,0.09,-0.09,0
1,121.663414,-31.944461,-2.943,0.0,7.36,0.027,-0.027,0.0,2459963.115871,0.003718,-0.003718,0,0.765415,4.2e-06,-4.2e-06,0,1.389,0.276,-0.276,0,2740.0,10.0127,-10.0127,0,8.47671,1.481857536021982,-1.481857536021982,0,3287.18,2109.0,13.0391,0.006,-0.006,0,923.779,14.1015,-14.1015,0,6034.0,122.0,-122.0,0,4.13,0.1800801672260612,-0.1800801672260612,0,1.51,0.07458443695733533,-0.07458443695733533,0
1,156.229013,0.435829,1.802,0.0,-4.297,0.044,-0.044,0.0,2459570.358029,0.000816,-0.000816,0,6.1786733,9.2e-06,-9.2e-06,0,4.289,0.081,-0.081,0,16990.0,2.25705,-2.25705,0,18.581,1.09717,-1.09717,0,313.989,1172.0,12.7761,0.007,-0.007,0,687.367,17.1475,-17.1475,0,5806.0,131.9,-131.9,0,4.16,0.08,-0.08,0,1.4,0.08,-0.08,0
1,121.316468,-31.849047,-0.004,0.0,1.438,0.031,-0.031,0.0,2459248.8939,0.001603,-0.001603,0,2.9526508,7.8e-06,-7.8e-06,0,2.503,0.205,-0.205,0,9320.0,5.93037,-5.93037,0,17.072,0.991048,-0.991048,0,532.564,1338.0,12.7363,0.006,-0.006,0,868.194,15.9455,-15.9455,0,5812.0,131.7,-131.7,0,3.98,0.08,-0.08,0,1.73,0.09,-0.09,0
1,125.654901,-29.187989,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2459964.814156,0.006238,-0.006238,0,5.3945125,0.000123,-0.000123,0,7.126,0.962,-0.962,0,1430.0,3.4756,-3.4756,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,12.1927,0.011,-0.011,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
1,108.858976,-42.44809,-0.414,0.0,9.366,0.047,-0.047,0.0,2459251.254791,0.00152,-0.00152,0,13.9311096,6.57e-05,-6.57e-05,0,3.508,0.219,-0.219,0,6720.0,3.12636,-3.12636,0,14.0219,0.739155,-0.739155,0,70.2738,806.0,12.4493,0.006,-0.006,0,816.907,18.911,-18.911,0,6445.0,134.9,-134.9,0,4.1,0.09,-0.09,0,1.69,0.08,-0.08,0
1,356.045365,-18.889525,10.887,0.0,-3.309,0.075,-0.075,0.0,2459089.671576,0.000998,-0.000998,0,1.7563116,5.2e-06,-5.2e-06,0,1.8543683,0.1083312,-0.1083312,0,3476.9463159,215.92435,-215.92435,0,8.3651129,0.5778891,-0.5778891,0,1827.7735678,1667.6324897,12.4115,0.007,-0.007,0,519.27,14.05,-14.05,0,5885.0,121.6,-121.6,0,4.31,0.08,-0.08,0,1.20235,0.0648392,-0.0648392,0
5,129.445897,-19.63472,-3.406,0.0,-4.061,0.041,-0.041,0.0,2459243.222963,0.001538,-0.001538,0,5.0949767,1.53e-05,-1.53e-05,0,4.57,0.168,-0.168,0,4150.0,1.14286,-1.14286,0,15.7588,0.860436,-0.860436,0,915.595,1532.0,11.8807,0.007,-0.007,0,872.374,25.573,-25.573,0,6565.0,248.5,-248.5,0,4.18,1.83,-1.83,0,2.25,0.12,-0.12,0
1,136.852675,4.289924,-1.523,0.0,-1.84,0.155,-0.155,0.0,2459247.431756,0.001705,-0.001705,0,3.919695,1.36e-05,-1.36e-05,0,4.027,0.2,-0.2,0,12270.0,6.59701,-6.59701,0,19.0078,1.481857536021982,-1.481857536021982,0,1108.17,1607.0,13.1291,0.008,-0.008,0,1198.58,90.255,-90.255,0,6438.0,21.3,-21.3,0,4.08,0.1800801672260612,-0.1800801672260612,0,1.73,0.07458443695733533,-0.07458443695733533,0
